go_id,external_gene_name,namespace_1003
GO:0008270,ZSWIM7,molecular_function
GO:0005634,ZSWIM7,cellular_component
GO:0046872,ZSWIM7,molecular_function
GO:0006281,ZSWIM7,biological_process
GO:0006974,ZSWIM7,biological_process
GO:0005515,ZSWIM7,molecular_function
GO:0006310,ZSWIM7,biological_process
GO:0050821,ZSWIM7,biological_process
GO:0000724,ZSWIM7,biological_process
GO:0097196,ZSWIM7,cellular_component
,POLE2,
GO:0003677,POLE2,molecular_function
GO:0006260,POLE2,biological_process
GO:0006261,POLE2,biological_process
GO:0008622,POLE2,cellular_component
GO:0005634,POLE2,cellular_component
GO:0043231,POLE2,cellular_component
GO:0005654,POLE2,cellular_component
GO:0016604,POLE2,cellular_component
GO:0005515,POLE2,molecular_function
GO:0006270,POLE2,biological_process
GO:0006281,POLE2,biological_process
GO:0003887,POLE2,molecular_function
GO:0042276,POLE2,biological_process
GO:0005509,CETN2,molecular_function
GO:0005634,CETN2,cellular_component
GO:0051028,CETN2,biological_process
GO:0005737,CETN2,cellular_component
GO:0015031,CETN2,biological_process
GO:0046872,CETN2,molecular_function
GO:0005814,CETN2,cellular_component
GO:0005856,CETN2,cellular_component
GO:0051301,CETN2,biological_process
GO:0006281,CETN2,biological_process
GO:0006974,CETN2,biological_process
GO:0005643,CETN2,cellular_component
GO:0005515,CETN2,molecular_function
GO:0007049,CETN2,biological_process
GO:0005815,CETN2,cellular_component
GO:0006289,CETN2,biological_process
GO:0070390,CETN2,cellular_component
GO:0005813,CETN2,cellular_component
GO:0005654,CETN2,cellular_component
GO:0005829,CETN2,cellular_component
GO:0005635,CETN2,cellular_component
GO:0000278,CETN2,biological_process
GO:0000086,CETN2,biological_process
GO:0010389,CETN2,biological_process
GO:0097711,CETN2,biological_process
GO:0007099,CETN2,biological_process
GO:0044615,CETN2,cellular_component
GO:0032465,CETN2,biological_process
GO:0070911,CETN2,biological_process
GO:0000715,CETN2,biological_process
GO:0000717,CETN2,biological_process
GO:0006294,CETN2,biological_process
GO:0008017,CETN2,molecular_function
GO:0031683,CETN2,molecular_function
GO:0032795,CETN2,molecular_function
GO:0007283,CETN2,biological_process
GO:0005929,CETN2,cellular_component
GO:0032391,CETN2,cellular_component
GO:0036064,CETN2,cellular_component
GO:0045177,CETN2,cellular_component
GO:0071942,CETN2,cellular_component
GO:0097729,CETN2,cellular_component
,CETN2,
GO:0005634,UBE2V1,cellular_component
GO:0005654,UBE2V1,cellular_component
GO:0030154,UBE2V1,biological_process
GO:0005515,UBE2V1,molecular_function
GO:0045893,UBE2V1,biological_process
GO:0006355,UBE2V1,biological_process
GO:0000209,UBE2V1,biological_process
GO:0005829,UBE2V1,cellular_component
GO:0070062,UBE2V1,cellular_component
GO:0070498,UBE2V1,biological_process
GO:0032991,UBE2V1,cellular_component
GO:0070534,UBE2V1,biological_process
GO:0005737,UBE2V1,cellular_component
GO:0000151,UBE2V1,cellular_component
GO:0035973,UBE2V1,biological_process
GO:0007254,UBE2V1,biological_process
GO:0051092,UBE2V1,biological_process
GO:0000187,UBE2V1,biological_process
GO:0070423,UBE2V1,biological_process
GO:0006301,UBE2V1,biological_process
GO:0006282,UBE2V1,biological_process
GO:0043123,UBE2V1,biological_process
GO:0035370,UBE2V1,cellular_component
GO:0031371,UBE2V1,cellular_component
,UBE2V1,
GO:0008270,ZNF830,molecular_function
GO:0003676,ZNF830,molecular_function
GO:0005681,ZNF830,cellular_component
GO:0005634,ZNF830,cellular_component
GO:0006397,ZNF830,biological_process
GO:0008380,ZNF830,biological_process
GO:0016607,ZNF830,cellular_component
GO:0046872,ZNF830,molecular_function
GO:0043066,ZNF830,biological_process
GO:0051301,ZNF830,biological_process
GO:0005694,ZNF830,cellular_component
GO:0007275,ZNF830,biological_process
GO:0005515,ZNF830,molecular_function
GO:0007049,ZNF830,biological_process
GO:0005654,ZNF830,cellular_component
GO:0048478,ZNF830,biological_process
GO:0006283,ZNF830,biological_process
GO:0033314,ZNF830,biological_process
GO:0044773,ZNF830,biological_process
GO:0001541,ZNF830,biological_process
GO:0000278,ZNF830,biological_process
GO:0001546,ZNF830,biological_process
GO:0001832,ZNF830,biological_process
GO:0033260,ZNF830,biological_process
GO:0051276,ZNF830,biological_process
GO:0060729,ZNF830,biological_process
GO:0003677,XRCC6,molecular_function
GO:0005634,XRCC6,cellular_component
GO:0003678,XRCC6,molecular_function
GO:0003684,XRCC6,molecular_function
GO:0000723,XRCC6,biological_process
GO:0006303,XRCC6,biological_process
GO:0042162,XRCC6,molecular_function
GO:0043564,XRCC6,cellular_component
GO:0000166,XRCC6,molecular_function
GO:0005524,XRCC6,molecular_function
GO:0005654,XRCC6,cellular_component
GO:0016787,XRCC6,molecular_function
GO:0006281,XRCC6,biological_process
GO:0006974,XRCC6,biological_process
GO:0004386,XRCC6,molecular_function
GO:0006310,XRCC6,biological_process
GO:0016032,XRCC6,biological_process
GO:0032508,XRCC6,biological_process
,XRCC6,
GO:0045944,XRCC6,biological_process
GO:0000976,XRCC6,molecular_function
GO:0045893,XRCC6,biological_process
GO:0003723,XRCC6,molecular_function
GO:0016020,XRCC6,cellular_component
GO:0016829,XRCC6,molecular_function
GO:0005694,XRCC6,cellular_component
GO:0005730,XRCC6,cellular_component
GO:0003824,XRCC6,molecular_function
GO:0008152,XRCC6,biological_process
GO:0005515,XRCC6,molecular_function
GO:0003690,XRCC6,molecular_function
GO:0007420,XRCC6,biological_process
GO:0071475,XRCC6,biological_process
GO:0071481,XRCC6,biological_process
GO:0005737,XRCC6,cellular_component
GO:0032991,XRCC6,cellular_component
GO:0002376,XRCC6,biological_process
GO:0045087,XRCC6,biological_process
GO:0005576,XRCC6,cellular_component
GO:0005829,XRCC6,cellular_component
GO:0000781,XRCC6,cellular_component
GO:0008022,XRCC6,molecular_function
GO:0043312,XRCC6,biological_process
GO:0034774,XRCC6,cellular_component
GO:1904813,XRCC6,cellular_component
GO:0045892,XRCC6,biological_process
GO:0000783,XRCC6,cellular_component
GO:0032481,XRCC6,biological_process
GO:0002218,XRCC6,biological_process
GO:0030332,XRCC6,molecular_function
GO:0005667,XRCC6,cellular_component
GO:0032993,XRCC6,cellular_component
GO:0051575,XRCC6,molecular_function
GO:0075713,XRCC6,biological_process
GO:0003691,XRCC6,molecular_function
GO:0045027,XRCC6,molecular_function
GO:0008094,XRCC6,molecular_function
GO:0044877,XRCC6,molecular_function
GO:0006266,XRCC6,biological_process
GO:0045621,XRCC6,biological_process
GO:0045860,XRCC6,biological_process
GO:0048660,XRCC6,biological_process
GO:0071480,XRCC6,biological_process
GO:0097680,XRCC6,biological_process
GO:0070419,XRCC6,cellular_component
GO:0004386,AQR,molecular_function
GO:0000398,AQR,biological_process
GO:0005681,AQR,cellular_component
GO:0003723,AQR,molecular_function
GO:0005634,AQR,cellular_component
GO:0006397,AQR,biological_process
GO:0008380,AQR,biological_process
GO:0016020,AQR,cellular_component
GO:0000166,AQR,molecular_function
GO:0005524,AQR,molecular_function
GO:0005654,AQR,cellular_component
GO:0016787,AQR,molecular_function
GO:0005515,AQR,molecular_function
GO:0003724,AQR,molecular_function
GO:0016887,AQR,molecular_function
GO:0071013,AQR,cellular_component
GO:0003729,AQR,molecular_function
GO:0006283,AQR,biological_process
GO:0071007,AQR,cellular_component
GO:0003727,AQR,molecular_function
GO:0034458,AQR,molecular_function
,AQR,
GO:0003677,RPA4,molecular_function
GO:0005634,RPA4,cellular_component
GO:0006260,RPA4,biological_process
GO:0006281,RPA4,biological_process
GO:0006310,RPA4,biological_process
GO:0005654,RPA4,cellular_component
GO:0006974,RPA4,biological_process
GO:0005515,RPA4,molecular_function
GO:0006289,RPA4,biological_process
GO:0006270,RPA4,biological_process
GO:0000077,RPA4,biological_process
GO:0003697,RPA4,molecular_function
GO:0000724,RPA4,biological_process
GO:0005662,RPA4,cellular_component
GO:0035861,RPA4,cellular_component
GO:0000781,RPA4,cellular_component
GO:0006270,CDC45,biological_process
GO:0005634,CDC45,cellular_component
GO:0007049,CDC45,biological_process
GO:0006260,CDC45,biological_process
,CDC45,
GO:0005737,CDC45,cellular_component
GO:0005654,CDC45,cellular_component
GO:0005813,CDC45,cellular_component
GO:0005515,CDC45,molecular_function
GO:0003682,CDC45,molecular_function
GO:0036064,CDC45,cellular_component
GO:0000727,CDC45,biological_process
GO:0003697,CDC45,molecular_function
GO:0003688,CDC45,molecular_function
GO:0000076,CDC45,biological_process
GO:0000083,CDC45,biological_process
GO:0031938,CDC45,biological_process
GO:1902977,CDC45,biological_process
GO:0031261,CDC45,cellular_component
GO:0003677,RAD51,molecular_function
GO:0005524,RAD51,molecular_function
GO:0000166,RAD51,molecular_function
GO:0006281,RAD51,biological_process
GO:0008094,RAD51,molecular_function
GO:0005634,RAD51,cellular_component
GO:0005737,RAD51,cellular_component
GO:0006259,RAD51,biological_process
GO:0005739,RAD51,cellular_component
GO:0005759,RAD51,cellular_component
GO:0005856,RAD51,cellular_component
GO:0005694,RAD51,cellular_component
GO:0006974,RAD51,biological_process
GO:0005515,RAD51,molecular_function
GO:0048471,RAD51,cellular_component
GO:0006310,RAD51,biological_process
GO:0051321,RAD51,biological_process
GO:0003697,RAD51,molecular_function
GO:0016605,RAD51,cellular_component
GO:0005815,RAD51,cellular_component
GO:0000724,RAD51,biological_process
GO:0003690,RAD51,molecular_function
GO:0042802,RAD51,molecular_function
GO:0005654,RAD51,cellular_component
GO:0007131,RAD51,biological_process
GO:0003682,RAD51,molecular_function
GO:0031297,RAD51,biological_process
GO:0032991,RAD51,cellular_component
GO:0000781,RAD51,cellular_component
GO:0008022,RAD51,molecular_function
GO:0019899,RAD51,molecular_function
GO:0010569,RAD51,biological_process
GO:0017116,RAD51,molecular_function
GO:0006268,RAD51,biological_process
GO:0000785,RAD51,cellular_component
GO:0070317,RAD51,biological_process
GO:0070182,RAD51,molecular_function
GO:0000794,RAD51,cellular_component
GO:0000228,RAD51,cellular_component
GO:0071479,RAD51,biological_process
GO:0000722,RAD51,biological_process
GO:0042148,RAD51,biological_process
GO:0000793,RAD51,cellular_component
GO:0036297,RAD51,biological_process
GO:0006312,RAD51,biological_process
GO:0051106,RAD51,biological_process
GO:0035861,RAD51,cellular_component
GO:0000800,RAD51,cellular_component
GO:0072757,RAD51,biological_process
GO:0000150,RAD51,molecular_function
GO:0000730,RAD51,biological_process
GO:0010833,RAD51,biological_process
GO:0070192,RAD51,biological_process
GO:1990426,RAD51,biological_process
GO:0001932,RAD51,biological_process
GO:0007127,RAD51,biological_process
GO:0009636,RAD51,biological_process
GO:0010165,RAD51,biological_process
GO:0014070,RAD51,biological_process
GO:0032200,RAD51,biological_process
GO:0042493,RAD51,biological_process
GO:0071312,RAD51,biological_process
GO:0071480,RAD51,biological_process
GO:0072711,RAD51,biological_process
GO:0072719,RAD51,biological_process
GO:1904631,RAD51,biological_process
GO:1990414,RAD51,biological_process
GO:0005515,RAD23B,molecular_function
GO:0003684,RAD23B,molecular_function
GO:0006289,RAD23B,biological_process
GO:0043161,RAD23B,biological_process
GO:0005634,RAD23B,cellular_component
GO:0005737,RAD23B,cellular_component
GO:0005654,RAD23B,cellular_component
GO:0005829,RAD23B,cellular_component
GO:0006281,RAD23B,biological_process
GO:0006974,RAD23B,biological_process
GO:0000502,RAD23B,cellular_component
GO:0031593,RAD23B,molecular_function
GO:0016579,RAD23B,biological_process
GO:0006457,RAD23B,biological_process
GO:0043130,RAD23B,molecular_function
GO:0070628,RAD23B,molecular_function
GO:0032434,RAD23B,biological_process
GO:0070911,RAD23B,biological_process
GO:0000715,RAD23B,biological_process
GO:0000717,RAD23B,biological_process
GO:0006294,RAD23B,biological_process
GO:0003697,RAD23B,molecular_function
GO:0071942,RAD23B,cellular_component
GO:0000976,RAD23B,molecular_function
GO:0000978,RAD23B,molecular_function
GO:0007283,RAD23B,biological_process
GO:0048568,RAD23B,biological_process
GO:0098761,RAD23B,biological_process
GO:0003723,CDC5L,molecular_function
GO:0005634,CDC5L,cellular_component
GO:0005681,CDC5L,cellular_component
GO:0006397,CDC5L,biological_process
GO:0008380,CDC5L,biological_process
GO:0005737,CDC5L,cellular_component
GO:0016607,CDC5L,cellular_component
GO:0016020,CDC5L,cellular_component
GO:0005654,CDC5L,cellular_component
GO:0003677,CDC5L,molecular_function
GO:0006281,CDC5L,biological_process
GO:0006974,CDC5L,biological_process
GO:0005515,CDC5L,molecular_function
GO:0007049,CDC5L,biological_process
GO:0000398,CDC5L,biological_process
GO:0071013,CDC5L,cellular_component
GO:0006357,CDC5L,biological_process
GO:0000977,CDC5L,molecular_function
GO:0000981,CDC5L,molecular_function
GO:0001228,CDC5L,molecular_function
GO:0045944,CDC5L,biological_process
GO:0000974,CDC5L,cellular_component
GO:0005662,CDC5L,cellular_component
GO:0071007,CDC5L,cellular_component
GO:0071987,CDC5L,molecular_function
GO:0001222,CDC5L,molecular_function
GO:0008157,CDC5L,molecular_function
GO:0019901,CDC5L,molecular_function
GO:0043522,CDC5L,molecular_function
GO:0000278,CDC5L,biological_process
GO:0044344,CDC5L,biological_process
GO:0071352,CDC5L,biological_process
GO:0072422,CDC5L,biological_process
GO:1904568,CDC5L,biological_process
GO:1990090,CDC5L,biological_process
GO:1990646,CDC5L,biological_process
GO:0032993,CDC5L,cellular_component
GO:0048471,CDC5L,cellular_component
GO:0005654,UBE2V2,cellular_component
GO:0005515,UBE2V2,molecular_function
GO:0005634,UBE2V2,cellular_component
GO:0000209,UBE2V2,biological_process
GO:0016567,UBE2V2,biological_process
GO:0010976,UBE2V2,biological_process
GO:0032436,UBE2V2,biological_process
GO:0042275,UBE2V2,biological_process
GO:0043524,UBE2V2,biological_process
GO:0045739,UBE2V2,biological_process
GO:0051965,UBE2V2,biological_process
GO:0070062,UBE2V2,cellular_component
GO:0006302,UBE2V2,biological_process
GO:0070534,UBE2V2,biological_process
GO:0005737,UBE2V2,cellular_component
GO:0006303,UBE2V2,biological_process
GO:0006301,UBE2V2,biological_process
GO:0000729,UBE2V2,biological_process
GO:0006282,UBE2V2,biological_process
GO:0031372,UBE2V2,cellular_component
,UBE2V2,
GO:0005515,PRPF19,molecular_function
GO:0004842,PRPF19,molecular_function
GO:0006281,PRPF19,biological_process
GO:0016567,PRPF19,biological_process
GO:0000398,PRPF19,biological_process
GO:0061630,PRPF19,molecular_function
GO:0000974,PRPF19,cellular_component
GO:0005634,PRPF19,cellular_component
GO:0005681,PRPF19,cellular_component
GO:0006397,PRPF19,biological_process
GO:0008380,PRPF19,biological_process
GO:0005737,PRPF19,cellular_component
GO:0016607,PRPF19,cellular_component
GO:0016020,PRPF19,cellular_component
GO:0016740,PRPF19,molecular_function
GO:0005856,PRPF19,cellular_component
GO:0006974,PRPF19,biological_process
GO:0005819,PRPF19,cellular_component
GO:0005654,PRPF19,cellular_component
GO:0071013,PRPF19,cellular_component
GO:0005811,PRPF19,cellular_component
GO:0035861,PRPF19,cellular_component
GO:0070534,PRPF19,biological_process
GO:0006303,PRPF19,biological_process
GO:0042802,PRPF19,molecular_function
GO:0006283,PRPF19,biological_process
GO:0000244,PRPF19,biological_process
GO:0005662,PRPF19,cellular_component
GO:0071007,PRPF19,cellular_component
GO:0000209,PRPF19,biological_process
GO:0034613,PRPF19,biological_process
GO:0010498,PRPF19,biological_process
GO:0034450,PRPF19,molecular_function
GO:0000245,PRPF19,biological_process
GO:0072422,PRPF19,biological_process
GO:0071006,PRPF19,cellular_component
GO:0000349,PRPF19,biological_process
GO:0001833,PRPF19,biological_process
GO:0008610,PRPF19,biological_process
GO:0045666,PRPF19,biological_process
GO:0048026,PRPF19,biological_process
GO:0048711,PRPF19,biological_process
,PRPF19,
GO:0008270,TCEA1,molecular_function
GO:0006355,TCEA1,biological_process
GO:0005634,TCEA1,cellular_component
GO:0006351,TCEA1,biological_process
GO:0003676,TCEA1,molecular_function
GO:0046872,TCEA1,molecular_function
GO:0005654,TCEA1,cellular_component
GO:0005730,TCEA1,cellular_component
GO:0003677,TCEA1,molecular_function
GO:0005515,TCEA1,molecular_function
GO:0045944,TCEA1,biological_process
GO:0006366,TCEA1,biological_process
GO:0006368,TCEA1,biological_process
GO:0006283,TCEA1,biological_process
GO:0005669,TCEA1,cellular_component
GO:1901919,TCEA1,biological_process
,TCEA1,
GO:0003746,TCEA1,molecular_function
GO:0006414,TCEA1,biological_process
GO:0006270,CDC6,biological_process
GO:0051301,CDC6,biological_process
GO:0005634,CDC6,cellular_component
GO:0005737,CDC6,cellular_component
GO:0000166,CDC6,molecular_function
GO:0005524,CDC6,molecular_function
GO:0005654,CDC6,cellular_component
GO:0005829,CDC6,cellular_component
GO:0045171,CDC6,cellular_component
GO:0005515,CDC6,molecular_function
GO:0007049,CDC6,biological_process
GO:0006260,CDC6,biological_process
GO:0045737,CDC6,biological_process
GO:0048146,CDC6,biological_process
GO:1904117,CDC6,biological_process
GO:1904385,CDC6,biological_process
GO:0072686,CDC6,cellular_component
GO:0036388,CDC6,biological_process
GO:0008285,CDC6,biological_process
GO:0000278,CDC6,biological_process
GO:0003688,CDC6,molecular_function
GO:0019900,CDC6,molecular_function
GO:0000079,CDC6,biological_process
GO:0033314,CDC6,biological_process
GO:0000076,CDC6,biological_process
GO:0000083,CDC6,biological_process
GO:0000922,CDC6,cellular_component
GO:0008156,CDC6,biological_process
GO:0030071,CDC6,biological_process
GO:0051233,CDC6,cellular_component
GO:0007089,CDC6,biological_process
GO:0032467,CDC6,biological_process
GO:0051984,CDC6,biological_process
,CDC6,
GO:0017108,DNA2,molecular_function
GO:0017116,DNA2,molecular_function
GO:0033567,DNA2,biological_process
GO:0005634,DNA2,cellular_component
GO:0046872,DNA2,molecular_function
